sound_num,pitch,string,position,finger
1151,60,g,1,3
1152,64,d,1,1
1153,67,d,1,3
1154,64,d,1,1
1155,60,g,1,3
1156,65,d,1,2
1157,69,d,1,4
1158,65,d,1,2
1159,60,g,1,3
1160,65,d,1,2
1161,57,g,1,1
1162,69,d,1,4
1163,62,g,1,4
1164,74,a,1,3
1165,70,a,1,1
1166,74,a,1,3
1167,67,d,1,3
1168,70,a,1,1
1170,58,g,2,1
1170,58,g,1,2
1171,57,g,1,1
1172,60,g,1,3
1173,58,g,1,2
1174,57,g,1,1
1175,58,g,1,2
1176,60,g,1,3
1177,62,g,1,4
1178,64,d,1,1
1179,65,d,1,2
1180,67,d,1,3
1181,69,d,1,4
1182,70,a,1,1
1183,72,a,1,2
1184,74,a,1,3
1185,76,a,1,4
1186,77,e,1,1
1187,79,e,1,2
1188,81,e,1,3
1189,79,e,1,2
1190,77,e,1,1
1191,76,a,1,4
1192,77,e,1,1
1193,79,e,1,2
1194,77,e,1,1
1195,76,a,1,4
1196,74,a,1,3
1197,72,a,1,2
1198,74,a,1,3
1199,72,a,1,2
1200,71,a,1,1
1201,72,a,1,2
1202,74,a,1,3
1203,72,a,1,2
1204,70,a,1,1
1205,69,d,1,4
1206,67,d,1,3
1207,65,d,1,2
1208,64,d,1,1
1209,65,d,1,2
1210,77,e,1,1
1211,74,a,1,3
1212,72,a,1,2
1213,71,a,1,1
1214,70,a,1,1
1215,72,a,1,2
1216,70,a,1,1
1217,69,d,1,4
1218,70,a,1,1
1219,82,e,1,3
1220,79,e,1,2
1221,77,e,1,1
1222,76,a,1,4
1223,75,a,1,3
1224,77,e,1,1
1225,75,a,1,3
1226,74,a,1,3
1227,75,a,1,3
1228,87,e,4,3
1229,84,e,3,3
1230,82,e,1,3
1231,81,e,1,3
1232,81,e,1,3
1233,81,e,1,3
1234,82,e,1,3
1235,82,e,1,3
1236,82,e,1,3
1237,82,e,1,3
1238,80,e,1,2
1239,80,e,1,2
1240,80,e,1,2
1241,80,e,1,2
1242,79,e,1,2
1243,79,e,1,2
1244,79,e,1,2
1245,79,e,1,2
1246,77,e,1,1
1247,77,e,1,1
